MålepunktsID,Fra,Til,Navn,Volum,Enhet,Kvalitet,Opprettet
1,2019-04-01T00:00+02:00[Europe/Oslo],2019-04-01T01:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,369",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T01:00+02:00[Europe/Oslo],2019-04-01T02:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,298",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T02:00+02:00[Europe/Oslo],2019-04-01T03:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,262",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T03:00+02:00[Europe/Oslo],2019-04-01T04:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,25",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T04:00+02:00[Europe/Oslo],2019-04-01T05:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,261",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T05:00+02:00[Europe/Oslo],2019-04-01T06:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,294",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T06:00+02:00[Europe/Oslo],2019-04-01T07:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,416",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T07:00+02:00[Europe/Oslo],2019-04-01T08:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T08:00+02:00[Europe/Oslo],2019-04-01T09:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,612",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T09:00+02:00[Europe/Oslo],2019-04-01T10:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T10:00+02:00[Europe/Oslo],2019-04-01T11:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T11:00+02:00[Europe/Oslo],2019-04-01T12:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,454",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T12:00+02:00[Europe/Oslo],2019-04-01T13:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,413",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T13:00+02:00[Europe/Oslo],2019-04-01T14:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,396",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T14:00+02:00[Europe/Oslo],2019-04-01T15:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,382",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T15:00+02:00[Europe/Oslo],2019-04-01T16:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,405",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T16:00+02:00[Europe/Oslo],2019-04-01T17:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,445",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T17:00+02:00[Europe/Oslo],2019-04-01T18:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,442",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T18:00+02:00[Europe/Oslo],2019-04-01T19:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,434",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T19:00+02:00[Europe/Oslo],2019-04-01T20:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,489",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T20:00+02:00[Europe/Oslo],2019-04-01T21:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T21:00+02:00[Europe/Oslo],2019-04-01T22:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,628",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T22:00+02:00[Europe/Oslo],2019-04-01T23:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-01T23:00+02:00[Europe/Oslo],2019-04-02T00:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,455",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T00:00+02:00[Europe/Oslo],2019-04-02T01:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,407",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T01:00+02:00[Europe/Oslo],2019-04-02T02:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,347",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T02:00+02:00[Europe/Oslo],2019-04-02T03:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,32",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T03:00+02:00[Europe/Oslo],2019-04-02T04:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,321",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T04:00+02:00[Europe/Oslo],2019-04-02T05:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,311",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T05:00+02:00[Europe/Oslo],2019-04-02T06:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,35",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T06:00+02:00[Europe/Oslo],2019-04-02T07:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,478",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T07:00+02:00[Europe/Oslo],2019-04-02T08:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,655",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T08:00+02:00[Europe/Oslo],2019-04-02T09:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,707",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T09:00+02:00[Europe/Oslo],2019-04-02T10:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,683",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T10:00+02:00[Europe/Oslo],2019-04-02T11:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,65",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T11:00+02:00[Europe/Oslo],2019-04-02T12:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,604",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T12:00+02:00[Europe/Oslo],2019-04-02T13:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T13:00+02:00[Europe/Oslo],2019-04-02T14:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T14:00+02:00[Europe/Oslo],2019-04-02T15:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T15:00+02:00[Europe/Oslo],2019-04-02T16:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T16:00+02:00[Europe/Oslo],2019-04-02T17:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T17:00+02:00[Europe/Oslo],2019-04-02T18:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,619",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T18:00+02:00[Europe/Oslo],2019-04-02T19:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,632",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T19:00+02:00[Europe/Oslo],2019-04-02T20:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,647",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T20:00+02:00[Europe/Oslo],2019-04-02T21:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,705",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T21:00+02:00[Europe/Oslo],2019-04-02T22:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,652",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T22:00+02:00[Europe/Oslo],2019-04-02T23:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-02T23:00+02:00[Europe/Oslo],2019-04-03T00:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,44",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T00:00+02:00[Europe/Oslo],2019-04-03T01:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,369",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T01:00+02:00[Europe/Oslo],2019-04-03T02:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,292",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T02:00+02:00[Europe/Oslo],2019-04-03T03:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,253",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T03:00+02:00[Europe/Oslo],2019-04-03T04:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,24",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T04:00+02:00[Europe/Oslo],2019-04-03T05:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,249",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T05:00+02:00[Europe/Oslo],2019-04-03T06:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,285",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T06:00+02:00[Europe/Oslo],2019-04-03T07:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,454",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T07:00+02:00[Europe/Oslo],2019-04-03T08:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,615",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T08:00+02:00[Europe/Oslo],2019-04-03T09:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,655",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T09:00+02:00[Europe/Oslo],2019-04-03T10:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,644",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T10:00+02:00[Europe/Oslo],2019-04-03T11:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,611",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T11:00+02:00[Europe/Oslo],2019-04-03T12:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T12:00+02:00[Europe/Oslo],2019-04-03T13:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T13:00+02:00[Europe/Oslo],2019-04-03T14:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T14:00+02:00[Europe/Oslo],2019-04-03T15:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T15:00+02:00[Europe/Oslo],2019-04-03T16:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T16:00+02:00[Europe/Oslo],2019-04-03T17:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,617",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T17:00+02:00[Europe/Oslo],2019-04-03T18:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,606",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T18:00+02:00[Europe/Oslo],2019-04-03T19:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T19:00+02:00[Europe/Oslo],2019-04-03T20:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T20:00+02:00[Europe/Oslo],2019-04-03T21:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,647",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T21:00+02:00[Europe/Oslo],2019-04-03T22:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,652",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T22:00+02:00[Europe/Oslo],2019-04-03T23:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-03T23:00+02:00[Europe/Oslo],2019-04-04T00:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,472",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T00:00+02:00[Europe/Oslo],2019-04-04T01:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,423",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T01:00+02:00[Europe/Oslo],2019-04-04T02:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,339",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T02:00+02:00[Europe/Oslo],2019-04-04T03:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,303",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T03:00+02:00[Europe/Oslo],2019-04-04T04:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,29",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T04:00+02:00[Europe/Oslo],2019-04-04T05:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,292",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T05:00+02:00[Europe/Oslo],2019-04-04T06:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,334",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T06:00+02:00[Europe/Oslo],2019-04-04T07:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,463",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T07:00+02:00[Europe/Oslo],2019-04-04T08:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,641",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T08:00+02:00[Europe/Oslo],2019-04-04T09:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,666",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T09:00+02:00[Europe/Oslo],2019-04-04T10:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T10:00+02:00[Europe/Oslo],2019-04-04T11:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T11:00+02:00[Europe/Oslo],2019-04-04T12:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,463",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T12:00+02:00[Europe/Oslo],2019-04-04T13:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,419",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T13:00+02:00[Europe/Oslo],2019-04-04T14:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,389",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T14:00+02:00[Europe/Oslo],2019-04-04T15:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,362",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T15:00+02:00[Europe/Oslo],2019-04-04T16:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,347",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T16:00+02:00[Europe/Oslo],2019-04-04T17:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,35",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T17:00+02:00[Europe/Oslo],2019-04-04T18:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,34",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T18:00+02:00[Europe/Oslo],2019-04-04T19:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,33",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T19:00+02:00[Europe/Oslo],2019-04-04T20:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,356",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T20:00+02:00[Europe/Oslo],2019-04-04T21:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,429",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T21:00+02:00[Europe/Oslo],2019-04-04T22:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,472",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T22:00+02:00[Europe/Oslo],2019-04-04T23:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,413",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-04T23:00+02:00[Europe/Oslo],2019-04-05T00:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,304",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T00:00+02:00[Europe/Oslo],2019-04-05T01:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,245",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T01:00+02:00[Europe/Oslo],2019-04-05T02:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,245",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T02:00+02:00[Europe/Oslo],2019-04-05T03:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,225",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T03:00+02:00[Europe/Oslo],2019-04-05T04:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,231",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T04:00+02:00[Europe/Oslo],2019-04-05T05:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,241",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T05:00+02:00[Europe/Oslo],2019-04-05T06:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,201",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T06:00+02:00[Europe/Oslo],2019-04-05T07:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,351",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T07:00+02:00[Europe/Oslo],2019-04-05T08:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T08:00+02:00[Europe/Oslo],2019-04-05T09:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T09:00+02:00[Europe/Oslo],2019-04-05T10:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T10:00+02:00[Europe/Oslo],2019-04-05T11:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,429",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T11:00+02:00[Europe/Oslo],2019-04-05T12:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,353",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T12:00+02:00[Europe/Oslo],2019-04-05T13:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,297",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T13:00+02:00[Europe/Oslo],2019-04-05T14:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,237",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T14:00+02:00[Europe/Oslo],2019-04-05T15:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,203",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T15:00+02:00[Europe/Oslo],2019-04-05T16:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,282",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T16:00+02:00[Europe/Oslo],2019-04-05T17:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,299",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T17:00+02:00[Europe/Oslo],2019-04-05T18:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,207",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T18:00+02:00[Europe/Oslo],2019-04-05T19:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,214",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T19:00+02:00[Europe/Oslo],2019-04-05T20:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,253",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T20:00+02:00[Europe/Oslo],2019-04-05T21:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,302",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T21:00+02:00[Europe/Oslo],2019-04-05T22:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,321",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T22:00+02:00[Europe/Oslo],2019-04-05T23:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,259",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-05T23:00+02:00[Europe/Oslo],2019-04-06T00:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,299",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-06T00:00+02:00[Europe/Oslo],2019-04-06T01:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,232",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-06T01:00+02:00[Europe/Oslo],2019-04-06T02:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-06T02:00+02:00[Europe/Oslo],2019-04-06T03:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-06T03:00+02:00[Europe/Oslo],2019-04-06T04:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-06T04:00+02:00[Europe/Oslo],2019-04-06T05:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-06T05:00+02:00[Europe/Oslo],2019-04-06T06:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-06T06:00+02:00[Europe/Oslo],2019-04-06T07:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,4",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-06T07:00+02:00[Europe/Oslo],2019-04-06T08:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,276",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
1,2019-04-06T08:00+02:00[Europe/Oslo],2019-04-06T09:00+02:00[Europe/Oslo],Elhub KWH 60 Profile Consumption,"0,312",KWH,FPC,2019-05-06T12:36:38+02:00[Europe/Oslo]
